consensus;gencode_chr;gencode_start;gencode_end;gencode_gene_name;gencode_characterization;homer_Annotation;homer_Gene.Name;KO1_Tterm;KO2_Tterm;KO3_Tterm;WT1_Tterm;WT2_Tterm;WT3_Tterm;normalized_KO1_Tterm;normalized_KO2_Tterm;normalized_KO3_Tterm;normalized_WT1_Tterm;normalized_WT2_Tterm;normalized_WT3_Tterm;baseMean__group_KO_Tterm_vs_WT_Tterm;log2FoldChange__group_KO_Tterm_vs_WT_Tterm;lfcSE__group_KO_Tterm_vs_WT_Tterm;pvalue__group_KO_Tterm_vs_WT_Tterm;padj__group_KO_Tterm_vs_WT_Tterm
CONS00000021057;chr11;90224785;90225426;Gm45716;gene_body;Intergenic;Mmd;356;202;287;100;88;171;268.631266471363;211.107553277207;256.593732128854;114.17686858142;83.9213116484823;155.378649145014;173.698433046158;0.822751165171173;0.254073279365814;3.79779982400909E-06;0.000693800633444
CONS00000019141;chr11;69472552;69473083;Dnah2;gene_body;intron (NM_001081330, intron 39 of 85);Kdm6b;83;61;101;30;21;24;62.6303233627055;63.7503007421268;90.2995363937777;34.2530605744259;20.0266766433878;21.8075297045634;44.6481042319756;0.825536226862799;0.413166094134699;7.99818887397786E-05;0.006463091665675
CONS00000055654;chr18;25510707;25511228;Celf4;gene_body;intron (NM_001362325, intron 3 of 12);Celf4;96;60;76;22;22;39;72.4398920821654;62.7052138447149;67.9481659992783;25.1189110879123;20.9803279121206;35.4372357699155;40.2671427165822;0.826217153817315;0.357025525311908;4.81753808249751E-05;0.004546651597294
CONS00000116413;chr9;92384083;92385029;Plscr4;intergenic;Intergenic;Plscr4;292;162;223;91;95;119;220.338005083253;169.30407738073;199.374223918935;103.900950409092;90.5968705296116;108.129001451793;156.146475969242;0.827237176224031;0.194533922398013;8.68298774383416E-08;4.11103290554948E-05
CONS00000107668;chr8;33897695;33898377;Rbpms;gene_body;intron (NM_001042675, intron 1 of 6);Rbpms;198;124;105;55;50;66;149.407277419466;129.590775279077;93.8757556568977;62.7972777197808;47.6825634366377;59.9707066875493;89.7481939752438;0.827840406179308;0.288608969023495;1.18500426702501E-05;0.001595403256659
CONS00000039496;chr14;118482348;118483646;Abcc4;gene_body_overlap_end;3' UTR (NM_001163675, exon 31 of 31);Mir6391;130;78;120;40;46;45;98.095687194599;81.5167779981294;107.286577893597;45.6707474325678;43.8679583617067;40.8891181960563;101.534664480528;0.830277807681091;0.291424386115611;1.24619505141377E-05;0.00165813985588
CONS00000027688;chr12;99467759;99468702;Foxn3;gene_body;Intergenic;Foxn3;390;336;427;139;127;260;294.287061583797;351.149197530403;381.76140633805;158.705847328173;121.11371112906;236.248238466103;241.479226834735;0.832103202790506;0.207057263085813;2.26930197831444E-07;8.26476871140607E-05
CONS00000100482;chr7;27574067;27574712;2310022A10Rik;gene_body;intron (NM_001122767, intron 5 of 8);2310022A10Rik;177;124;131;47;70;63;133.561051026492;129.590775279077;117.121180867177;53.6631282332672;66.7555888112927;57.2447654744789;80.2970993179913;0.8323744234902;0.268347897599079;5.82552407930197E-06;0.000923821444211
CONS00000073656;chr3;60476276;60477216;Mbnl1;gene_body;intron (NM_001253713, intron 2 of 9);Mbnl1;273;171;211;95;91;105;206.000943108658;178.709859457437;188.645566129575;108.468025152349;86.7822654546806;95.4079424574648;130.871300825904;0.833023756591229;0.204904305423254;1.88950238672271E-07;7.40359159321728E-05
CONS00000077773;chr3;144397546;144398408;Hs2st1;intergenic;Intergenic;Hs2st1;224;145;180;69;71;100;169.026414858386;151.537600124728;160.929866840396;78.7820393211795;67.7092400800255;90.8647071023474;103.683197056254;0.835203718299603;0.225647878869167;7.61773708927859E-07;0.000203537174139
CONS00000006856;chr1;165183521;165184346;Sft2d2;gene_body;intron (NM_145512, intron 5 of 7);Sft2d2;222;150;244;86;80;104;167.517250440008;156.763034611787;218.149375050315;98.1921069800209;76.2921014986203;94.4992953864413;143.057300670542;0.837699696352766;0.220682591827625;5.3870898765369E-07;0.000159337751135
CONS00000081980;chr4;107605800;107606555;Glis1;gene_body;intron (NM_147221, intron 4 of 10);Dmrtb1;338;176;275;92;72;168;255.048786705957;183.935293944497;245.865074339494;105.042719094906;68.6628913487582;152.652707931944;155.502432168447;0.838835390983361;0.251380667491744;2.71868603877726E-06;0.000544826703223
CONS00000089732;chr5;113034974;113036081;Grk3;intergenic;Intergenic;Grk3;320;198;237;85;109;146;241.466306940551;206.927205687559;211.890991339855;97.0503382942067;103.94798829187;132.662472369427;180.902775442868;0.840017433998153;0.19705183143612;8.63342636020272E-08;4.11103290554948E-05
CONS00000054750;chr17;88668338;88668938;Gtf2a1l;TSS;promoter-TSS (NM_023630);Gtf2a1l;117;54;113;24;47;38;88.2861184751391;56.4346924602434;101.028194183137;27.4024484595407;44.8216096304394;34.528588698892;69.9142969205205;0.841797698509314;0.311639999367559;1.81624716353258E-05;0.002190872241955
CONS00000118001;chr9;118363685;118364186;Eomes;intergenic;Intergenic;4933432G23Rik;75;72;55;13;28;20;56.5936656891917;75.2462566136579;49.1730148678988;14.8429929155845;26.7022355245171;18.1729414204695;32.8676887449791;0.843156170088138;0.42487008394108;7.11184754833903E-05;0.005947245747267
CONS00000023394;chr11;117092558;117093280;Sec14l1;intergenic;Intergenic;Mir6516;325;236;276;85;110;185;245.239217986497;246.640507789212;246.759129155274;97.0503382942067;104.901639560603;168.099708139343;216.184030150968;0.84628207607915;0.197712971657797;8.18165745194421E-08;4.07755147484395E-05
CONS00000091717;chr5;140508597;140509191;Chst12;gene_body;intron (NM_021528, intron 1 of 1);Chst12;214;127;128;44;59;92;161.480592766494;132.726035971313;114.439016419837;50.2378221758246;56.2654248552324;83.5955305341596;88.1014012195984;0.846566757410604;0.262569025456201;3.90304953801683E-06;0.000706215794594
CONS00000110618;chr8;108886637;108887560;Zfhx3;gene_body;intron (NM_007496, intron 4 of 9);Mir3108;303;201;272;110;136;105;228.638409384335;210.062466379795;243.182909892154;125.594555439562;129.696572547654;95.4079424574648;229.230104363345;0.847416109278582;0.179115535337299;1.16559407861935E-08;9.59756921402298E-06
CONS00000035890;chr14;26994087;26994905;Hesx1;TSS;Intergenic;Hesx1;210;128;192;53;72;107;158.462263929737;133.771122868725;171.658524629756;60.5137403481524;68.6628913487582;97.2252365995117;126.266706444981;0.848079829593022;0.222408565956039;5.12097925255168E-07;0.000154759806507
CONS00000056022;chr18;35854356;35854863;Cxxc5;gene_body;promoter-TSS (NM_001357459);Cxxc5;197;134;193;75;75;65;148.652695210277;140.041644253197;172.552579445536;85.6326514360647;71.5238451549565;59.0620596165258;89.5461366846737;0.848194442829891;0.262688249342875;3.83924455352203E-06;0.000699123972142
CONS00000065837;chr2;68354138;68354710;Stk39;gene_body;intron (NM_016866, intron 10 of 17);Stk39;97;102;197;44;48;60;73.1944742913546;106.598863536015;176.128798708656;50.2378221758246;45.7752608991722;54.5188242614084;68.8145527505352;0.848387194464633;0.323429157655333;2.17314516124996E-05;0.002509496795456
CONS00000048943;chr16;91413077;91413940;Il10rb;gene_body;intron (NM_008349, intron 3 of 6);Il10rb;231;111;192;64;82;85;174.308490322711;116.004645612723;171.658524629756;73.0731958921086;78.1994040360858;77.2350010369953;145.655785202573;0.849832240585927;0.216520621992341;3.37450440482169E-07;0.000110846713642
CONS00000003807;chr1;94074530;94075441;Pdcd1;intergenic;Intergenic;Pdcd1;217;162;219;88;55;107;163.744339394061;169.30407738073;195.798004655815;100.475644351649;52.4508197803014;97.2252365995117;137.435760650434;0.85035864405063;0.252996535662884;2.49802847979178E-06;0.000516092683925
CONS00000097255;chr6;115684683;115685418;Raf1;distal;Intergenic;Raf1;219;126;126;35;67;89;165.25350381244;131.680949073901;112.650906788277;39.9619040034969;63.8946350050945;80.8695893210892;111.848428934896;0.851192983045757;0.280691962362191;7.00428291245881E-06;0.001061195556457
CONS00000114088;chr9;52261362;52262150;Zc3h12c;intergenic;Intergenic;Zc3h12c;81;83;92;32;26;31;61.1211589443271;86.7422124851889;82.2530430517579;36.5365979460543;24.7949329870516;28.1680592017277;49.9286915001984;0.856527783963512;0.364460572040799;3.8766876705143E-05;0.003850594580424
CONS00000037880;chr14;66805189;66806018;Dpysl2;gene_body;intron (NM_009955, intron 13 of 13);Dpysl2;159;143;123;57;49;71;119.978571261086;149.447426329904;109.968742340937;65.0808150914092;46.7289121679049;64.5139420426666;89.1678593836454;0.857535971750041;0.260057617812708;3.06110474979269E-06;0.000587556305268
CONS00000049303;chr16;95374233;95374847;Erg;gene_body;intron (NM_001302152, intron 7 of 10);Erg;120;90;147;58;40;42;90.5498651027068;94.0578207670723;131.426057919657;66.2225837772234;38.1460507493101;38.1631769829859;87.6722148271466;0.858104954466455;0.288284470150935;8.1503243273913E-06;0.001193455352218
CONS00000047171;chr16;38653231;38653853;Arhgap31;gene_body;intron (NM_020260, intron 1 of 11);Arhgap31;224;165;219;89;98;79;169.026414858386;172.439338072966;195.798004655815;101.617413037463;93.4578243358098;71.7831186108544;161.031946516769;0.85812008516122;0.207705497915372;1.54013539059034E-07;6.34078204466595E-05
CONS00000012018;chr10;67911843;67912973;Zfp365;TSS_proximal;5' UTR (NM_178679, exon 1 of 5);Zfp365;225;189;185;82;88;86;169.780997067575;197.521423610852;165.400140919296;93.6250322367641;83.9213116484823;78.1436481080188;129.35817446133;0.861111452726764;0.233659008357486;8.2475159077435E-07;0.000214946154265
CONS00000066785;chr2;83695272;83696310;Itgav;intergenic;Intergenic;Itgav;340;288;295;154;116;130;256.557951124336;300.985026454632;263.746170655093;175.832377615386;110.623547172999;118.124119233052;191.280126494478;0.861815335733193;0.21284742038074;2.1429010698664E-07;8.00979765029339E-05
CONS00000062864;chr2;9986032;9986665;Taf3;gene_body;intron (NM_027748, intron 2 of 6);Taf3;87;75;76;16;37;42;65.6486521994624;78.3815173058936;67.9481659992783;18.2682989730271;35.2850969431119;38.1631769829859;81.4430755391631;0.862430094268585;0.295234413911183;9.46030908828912E-06;0.001340367732796
CONS00000105146;chr7;123322190;123322995;Arhgap17;gene_body;intron (NM_001122642, intron 4 of 19);Arhgap17;434;249;291;138;93;184;327.488678788123;260.226637455567;260.169951391973;157.564078642359;88.6895679921461;167.191061068319;199.960392144961;0.863577559679987;0.219906585664508;3.42148769980114E-07;0.000111719438887
CONS00000114006;chr9;50852621;50853234;Ppp2r1b;gene_body;Intergenic;Ppp2r1b;277;181;257;96;124;91;209.019271945415;189.160728431557;229.772087655454;109.609793838163;118.252757322861;82.6868834631361;133.985980628084;0.864492833049269;0.206569213277573;1.26358793159571E-07;5.47715817961753E-05
CONS00000052331;chr17;47189602;47190706;Mrps10;intergenic;intron (NM_001097623, intron 3 of 19);Trerf1;339;232;303;147;86;147;255.803368915147;242.460160199564;270.898609181333;167.839996814687;82.0140091110168;133.571119440451;225.812970720512;0.864786411792035;0.201064470402321;7.91820045704719E-08;4.07755147484395E-05
CONS00000001635;chr1;52421559;52422497;Nab1;intergenic;Intergenic;Nab1;269;139;177;48;75;113;202.982614271901;145.267078740256;158.247702393056;54.8048969190814;71.5238451549565;102.677119025653;105.174006266944;0.866346273919231;0.273302477563723;4.52668233008265E-06;0.000767711810697
CONS00000100452;chr7;27357121;27358011;Gm20479;gene_body_overlap_start;intron (NM_032610, intron 35 of 35);Shkbp1;263;147;224;79;96;104;198.455121016766;153.627773919551;200.268278734715;90.1997261793215;91.5505217983443;94.4992953864413;134.565383194244;0.866732435538395;0.193086266209384;3.64012518376025E-08;2.24797513386238E-05
CONS00000036005;chr14;30184090;30185154;Cacna1d;gene_body;intron (NM_001083616, intron 4 of 46);Chdh;175;124;171;72;55;74;132.051886608114;129.590775279077;152.883373498376;82.2073453786221;52.4508197803014;67.2398832557371;134.125880347189;0.867885122146722;0.221182273078453;3.4843862216958E-07;0.000113123087535
CONS00000015148;chr10;121520767;121521372;Rassf3;intergenic;Intergenic;Rassf3;196;135;183;59;69;96;147.898113001088;141.086731150609;163.612031287736;67.3643524630376;65.80193754256;87.2301188182535;108.867607181461;0.868564574495109;0.212901648596047;1.92812339864503E-07;7.50317334890528E-05
CONS00000042896;chr15;77938360;77939276;Txn2;distal;Intergenic;Txn2;168;142;161;48;62;82;126.769811143789;148.402339432492;143.942825340576;54.8048969190814;59.1263786614307;74.5090598239249;100.729514764763;0.869006938462437;0.275158757299622;4.67498421992527E-06;0.00078582611969
CONS00000002547;chr1;69637785;69638660;Ikzf2;gene_body;intron (NM_011770, intron 3 of 7);Ikzf2;136;96;110;45;37;52;102.623180449734;100.328342151544;98.3460297357975;51.3795908616388;35.2850969431119;47.2496476932206;72.9938278232099;0.869350487622929;0.288356331913218;7.1427512472289E-06;0.001076433453876
CONS00000040389;chr15;12435806;12436421;Pdzd2;gene_body;intron (NM_001081064, intron 7 of 25);Golph3;187;128;132;52;57;75;141.106873118385;133.771122868725;118.015235682957;59.3719716623382;54.3581223177669;68.1485303267605;87.8752580155868;0.87250895455256;0.255026927335778;2.03343527376368E-06;0.000434321898793
CONS00000006274;chr1;156956191;156956916;Ralgps2;intergenic;Intergenic;Ralgps2;393;246;291;126;107;176;296.550808211365;257.091376763331;260.169951391973;143.862854412589;102.040685754405;159.921884500131;181.57918256388;0.873709821969031;0.190107568876914;2.35427102570409E-08;1.63119400396803E-05
CONS00000018211;chr11;54935949;54936654;Tnip1;gene_body;intron (NM_021327, intron 5 of 17);Tnip1;294;181;231;104;103;107;221.847169501632;189.160728431557;206.526662445175;118.743943324676;98.2260806794736;97.2252365995117;160.612442490142;0.874097727710764;0.172946132432365;2.92893171395847E-09;3.0816158394176E-06
CONS00000032336;chr13;63541385;63542051;Ptch1;gene_body;intron (NM_008957, intron 8 of 23);Ptch1;238;153;254;76;57;126;179.590565787035;159.898295304023;227.089923208114;86.7744201218789;54.3581223177669;114.489530948958;136.265037351784;0.876135842878174;0.272200532124872;3.85270186943479E-06;0.000699333088537
CONS00000023181;chr11;115247925;115248572;Grin2c;intergenic;TTS (NM_010350);Grin2c;186;122;126;58;54;57;140.352290909195;127.500601484254;112.650906788277;66.2225837772234;51.4971685115687;51.792883048338;71.7893711344315;0.877279158855013;0.283865490884459;5.65157730520917E-06;0.000908823752033
CONS00000090123;chr5;117921741;117922598;Nos1;gene_body;intron (NM_008712, intron 16 of 27);Fbxo21;152;85;98;26;35;57;114.696495796762;88.8323862800128;87.6173719464378;29.6859858311691;33.3777944056464;51.792883048338;81.4912737176104;0.877651416526541;0.347942537738782;2.46485062887451E-05;0.002740518365548
CONS00000031746;chr13;52849160;52850075;Auh;gene_body;intron (NM_016709, intron 6 of 9);Auh;271;192;227;85;102;103;204.491778690279;200.656684303088;202.950443182055;97.0503382942067;97.2724294107408;93.5906483154178;124.147281942373;0.882688489817221;0.231789064325357;5.41268784106548E-07;0.000159337751135
CONS00000049302;chr16;95360051;95360883;Erg;gene_body;3' UTR (NM_001302154, exon 9 of 9);Erg;153;93;96;44;41;54;115.451078005951;97.1930814593081;85.8292623148779;50.2378221758246;39.0997020180429;49.0669418352676;92.3235777690833;0.883330370032647;0.251871243978125;1.52845439587692E-06;0.000344599748023
CONS00000028014;chr12;103059044;103059779;Unc79;gene_body;exon (NM_001081017, exon 12 of 49);Unc79;221;145;209;73;68;99;166.762668230818;151.537600124728;186.857456498015;83.3491140644363;64.8482862738272;89.9560600313239;99.936878992112;0.884539845700543;0.234877478826482;6.29933026725372E-07;0.000176303669524
CONS00000020742;chr11;86644216;86645008;Vmp1;gene_body;intron (NM_029478, intron 5 of 11);Vmp1;177;113;114;40;42;76;133.561051026492;118.094819407546;101.922248998917;45.6707474325678;40.0533532867756;69.057177397784;77.8760918732335;0.884832925834668;0.286620346444696;5.63350635313443E-06;0.000908823752033
CONS00000100437;chr7;27275732;27276348;Numbl;gene_body;intron (NM_010950, intron 7 of 9);Numbl;143;101;130;46;56;47;107.905255914059;105.553776638603;116.227126051397;52.521359547453;53.4044710490342;42.7064123381033;72.9424775703208;0.886899780622097;0.269262827350247;3.02117279550808E-06;0.000581857397887
CONS00000073630;chr3;60128122;60128940;Sucnr1;intergenic;Intergenic;Sucnr1;158;153;104;28;36;88;119.223989051897;159.898295304023;92.9817008411177;31.9695232027975;34.3314456743791;79.9609422500657;83.1380984585824;0.893235922571137;0.340998587105022;1.86425478573487E-05;0.002233802511106
CONS00000102493;chr7;75855851;75856366;Klhl25;gene_body;intron (NM_182782, intron 1 of 1);Klhl25;112;70;82;32;37;22;84.513207429193;73.156082818834;73.3124948939582;36.5365979460543;35.2850969431119;19.9902355625164;42.2343465767369;0.893451253682006;0.344697374035505;1.98137779020585E-05;0.002340373786914
CONS00000041727;chr15;58194590;58195354;Fbxo32;gene_body;intron (NM_026346, intron 4 of 8);Fbxo32;76;72;92;23;26;40;57.3482478983809;75.2462566136579;82.2530430517579;26.2606797737265;24.7949329870516;36.345882840939;63.7794086661035;0.8950183737725;0.323434464645874;1.30323654313157E-05;0.001721939167396
CONS00000090622;chr5;123436181;123437638;Mlxip;gene_body;intron (NM_133917, intron 1 of 16);Mlxip;299;215;304;101;126;135;225.620080547578;224.693682943562;271.792663997113;115.318637267234;120.160059860327;122.667354588169;164.981117833563;0.898210063849581;0.174547769953304;2.10582351817995E-09;2.39284726370788E-06
CONS00000061259;chr19;42770439;42771093;Hps1;gene_body;exon (NM_001362410, exon 4 of 17);Hps1;231;157;158;65;64;99;174.308490322711;164.078642893671;141.260660893236;74.2149645779227;61.0336811988962;89.9560600313239;108.928728335752;0.899874502306237;0.227205687639628;3.16870376226343E-07;0.000105899943678
CONS00000116644;chr9;96756655;96757272;Zbtb38;distal;Intergenic;E030011O05Rik;137;110;128;53;37;51;103.377762658924;114.959558715311;114.439016419837;60.5137403481524;35.2850969431119;46.3410006221972;66.5780443764443;0.900270857636339;0.300174972351469;6.99962728619928E-06;0.001061195556457
